Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90
1384,Wahbi Khazri,tn,FW,Montpellier,Ligue 1,33,1991,0,0,0,0,14,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1385,Rani Khedira,de,MF,Union Berlin,Bundesliga,30,1994,0,0,0,0,14,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1386,Abdukodir Khusanov,uz,DF,Lens,Ligue 1,20,2004,0,0,0,0,13,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1387,Kialonda,ao,DF,Lecce,it Serie A,27,1997,0,0,0,0,15,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1388,Kiké,es,FW,Alavés,La Liga,35,1989,0,0,0,0,16,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1389,Álvaro Killane,es,GK,Las Palmas,La Liga,20,2004,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1390,Max Kilman,eng,DF,West Ham,Premier League,27,1997,0,0,0,0,16,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1391,Joshua Kimmich,de,MF,Bayern Munich,Bundesliga,29,1995,0,0,0,0,14,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1392,Joshua King,eng,MF,Fulham,Premier League,17,2007,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1393,Joshua King,no,FW,Toulouse,Ligue 1,32,1992,0,0,0,0,13,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1394,Maeson King,eng,DF,Tottenham,Premier League,19,2005,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1395,Cédric Kipré,ci,DF,Reims,Ligue 1,28,1996,0,0,0,0,12,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1396,Bradel Kiwa,fr,MF,Monaco,Ligue 1,18,2006,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1397,Jakub Kiwior,pl,DF,Arsenal,Premier League,24,2000,0,0,0,0,8,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1398,Daniel Klein,de,GK,Augsburg,Bundesliga,23,2001,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1399,Tim Kleindienst,de,FW,Gladbach,Bundesliga,29,1995,0,0,0,0,14,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1400,Lukas Klostermann,de,DF,RB Leipzig,Bundesliga,28,1996,0,0,0,0,12,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1401,Justin Kluivert,nl,MF,Bournemouth,Premier League,25,1999,0,0,0,0,16,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1402,Ansgar Knauff,de,MF,Eint Frankfurt,Bundesliga,22,2002,0,0,0,0,13,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1403,Magnus Knudsen,no,MF,Holstein Kiel,Bundesliga,23,2001,0,0,0,0,13,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1404,Gregor Kobel,ch,GK,Dortmund,Bundesliga,27,1997,0,0,0,0,12,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1405,Robin Koch,de,DF,Eint Frankfurt,Bundesliga,28,1996,0,0,0,0,14,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1406,Diego Kochen,us,GK,Barcelona,La Liga,18,2006,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1407,Hervé Koffi,bf,GK,Lens,Ligue 1,28,1996,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1408,Magnus Kofod Andersen,dk,MF,Venezia,it Serie A,25,1999,0,0,0,0,11,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1409,Derrick Köhn,de,DF,Werder Bremen,Bundesliga,25,1999,0,0,0,0,12,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1410,Philipp Köhn,ch,GK,Monaco,Ligue 1,26,1998,0,0,0,0,9,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1411,Dominik Kohr,de,DF,Mainz 05,Bundesliga,30,1994,0,0,0,0,13,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1412,Koke,es,MF,Atlético Madrid,La Liga,32,1992,0,0,0,0,17,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1413,Sead Kolašinac,ba,DF,Atalanta,it Serie A,31,1993,0,0,0,0,10,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1414,Markus Kolke,de,GK,Werder Bremen,Bundesliga,34,1990,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1415,Randal Kolo Muani,fr,FW,Paris S-G,Ligue 1,26,1998,0,0,0,0,10,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1416,Marco Komenda,hr,DF,Holstein Kiel,Bundesliga,28,1996,0,0,0,0,5,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1417,Mert Kömür,de,MF,Augsburg,Bundesliga,19,2005,0,0,0,0,5,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1418,Ibrahima Konaté,fr,DF,Liverpool,Premier League,25,1999,0,0,0,0,12,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1419,Ismael Konate,ci,FW,Empoli,it Serie A,18,2006,0,0,0,0,2,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1420,Geoffrey Kondogbia,cf,DF,Marseille,Ligue 1,31,1993,0,0,0,0,13,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1421,Abdoul Koné,fr,DF,Reims,Ligue 1,19,2005,0,0,0,0,2,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1422,Amadou Koné,ml,MF,Reims,Ligue 1,19,2005,0,0,0,0,10,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1423,Ismaël Koné,ca,MF,Marseille,Ligue 1,22,2002,0,0,0,0,7,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1424,Manu Koné,fr,MF,Roma,it Serie A,23,2001,0,0,0,0,14,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1425,Ezri Konsa,eng,DF,Aston Villa,Premier League,27,1997,0,0,0,0,14,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1426,Teun Koopmeiners,nl,MF,Juventus,it Serie A,26,1998,0,0,0,0,12,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1427,Odilon Kossounou,ci,DF,Atalanta,it Serie A,23,2001,0,0,0,0,9,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1428,Odilon Kossounou,ci,DF,Leverkusen,Bundesliga,23,2001,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1429,Ilias Kostis,gr,DF,Atlético Madrid,La Liga,21,2003,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1430,Eddy Kouadio,ci,DF,Fiorentina,it Serie A,18,2006,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1431,Christian Kouamé,ci,FW,Fiorentina,it Serie A,27,1997,0,0,0,0,13,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1432,Henri Koudossou,de,DF,Augsburg,Bundesliga,25,1999,0,0,0,0,10,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1433,Konstantinos Koulierakis,gr,DF,Wolfsburg,Bundesliga,21,2003,0,0,0,0,12,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1434,Emmanuel Koum Mbondo,fr,DF,Marseille,Ligue 1,18,2006,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1435,Jules Koundé,fr,DF,Barcelona,La Liga,26,1998,0,0,0,0,18,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1436,Boubakar Kouyaté,ml,DF,Montpellier,Ligue 1,27,1997,0,0,0,0,2,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1437,Mateo Kovačić,hr,MF,Manchester City,Premier League,30,1994,0,0,0,0,12,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1438,Matej Kovar,cz,GK,Leverkusen,Bundesliga,24,2000,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1439,Mateusz Kowalski,pl,MF,Parma,it Serie A,19,2005,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1440,Caleb Kporha,eng,DF,Crystal Palace,Premier League,18,2006,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1441,Emil Krafth,se,DF,Newcastle Utd,Premier League,30,1994,0,0,0,0,3,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1442,Alex Král,cz,MF,Espanyol,La Liga,26,1998,0,0,0,0,17,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1443,Andrej Kramarić,hr,MF,Hoffenheim,Bundesliga,33,1991,0,0,0,0,13,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1444,Frans Krätzig,de,DF,Stuttgart,Bundesliga,21,2003,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1445,Ladislav Krejčí,cz,DF,Girona,La Liga,25,1999,0,0,0,0,9,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1446,Marcus Kristensen,de,MF,Stuttgart,Bundesliga,21,2003,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1447,Rasmus Kristensen,dk,DF,Eint Frankfurt,Bundesliga,27,1997,0,0,0,0,11,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1448,Thomas Kristensen,dk,DF,Udinese,it Serie A,22,2002,0,0,0,0,6,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1449,Nikola Krstović,me,FW,Lecce,it Serie A,24,2000,0,0,0,0,16,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1450,Lukas Kübler,de,DF,Freiburg,Bundesliga,32,1992,0,0,0,0,14,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1451,Takefusa Kubo,jp,MF,Real Sociedad,La Liga,23,2001,0,0,0,0,17,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1452,Mahmut Kücüksahin,,DF,Augsburg,Bundesliga,20,2004,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1453,Mohammed Kudus,gh,MF,West Ham,Premier League,24,2000,0,0,0,0,11,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1454,Godwill Kukonki,eng,DF,Manchester Utd,Premier League,16,2008,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1455,Dejan Kulusevski,se,MF,Tottenham,Premier League,24,2000,0,0,0,0,16,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1456,Sael Kumbedi,fr,DF,Lyon,Ligue 1,19,2005,0,0,0,0,3,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1457,Marash Kumbulla,al,DF,Espanyol,La Liga,24,2000,0,0,0,0,15,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1458,Jonah Kusi-Asare,se,FW,Bayern Munich,Bundesliga,17,2007,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1459,Daler Kuzyaev,ru,MF,Le Havre,Ligue 1,31,1993,0,0,0,0,11,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1460,Khvicha Kvaratskhelia,ge,FW,Napoli,it Serie A,23,2001,0,0,0,0,15,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1461,Moritz-Broni Kwarteng,gh,MF,Bochum,Bundesliga,26,1998,0,0,0,0,7,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1462,Giorgos Kyriakopoulos,gr,DF,Monza,it Serie A,28,1996,0,0,0,0,16,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1463,César de la Hoz,es,MF,Valladolid,La Liga,32,1992,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1464,Luca de la Torre,us,MF,Celta Vigo,La Liga,26,1998,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1465,Rémy Labeau Lascary,gp,FW,Lens,Ligue 1,21,2003,0,0,0,0,14,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1466,Gaëtan Laborde,fr,FW,Nice,Ligue 1,30,1994,0,0,0,0,9,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1467,Nediljko Labrović,hr,GK,Augsburg,Bundesliga,25,1999,0,0,0,0,14,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1468,Alexandre Lacazette,fr,FW,Lyon,Ligue 1,33,1991,0,0,0,0,14,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1469,Younes Lachaab,fr,MF,Lille,Ligue 1,19,2005,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1470,Maxence Lacroix,fr,DF,Crystal Palace,Premier League,24,2000,0,0,0,0,13,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1471,Alban Lafont,fr,GK,Nantes,Ligue 1,25,1999,0,0,0,0,12,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1472,Gael Lafont,fr,FW,Marseille,Ligue 1,18,2006,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1473,Yoel Lago,es,MF,Celta Vigo,La Liga,20,2004,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1474,Konrad Laimer,at,DF,Bayern Munich,Bundesliga,27,1997,0,0,0,0,12,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1475,Stefan Lainer,at,DF,Gladbach,Bundesliga,32,1992,0,0,0,0,8,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1476,Kenny Lala,mg,DF,Brest,Ligue 1,33,1991,0,0,0,0,12,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1477,Adam Lallana,eng,MF,Southampton,Premier League,36,1988,0,0,0,0,8,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1478,Mathis Lambourde,fr,FW,Hellas Verona,it Serie A,18,2006,0,0,0,0,4,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1479,Mohamed Lamine Bayo,gn,FW,Lille,Ligue 1,26,1998,0,0,0,0,10,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1480,Tariq Lamptey,gh,DF,Brighton,Premier League,24,2000,0,0,0,0,5,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1481,Will Lankshear,eng,FW,Tottenham,Premier League,19,2005,0,0,0,0,2,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1482,Gianluca Lapadula,pe,FW,Cagliari,it Serie A,34,1990,0,0,0,0,9,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1483,Cyle Larin,ca,FW,Mallorca,La Liga,29,1995,0,0,0,0,15,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1484,Gautier Larsonneur,fr,GK,Saint-Étienne,Ligue 1,27,1997,0,0,0,0,15,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1485,Hugo Larsson,se,MF,Eint Frankfurt,Bundesliga,20,2004,0,0,0,0,13,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1486,Julen Lartitegi,es,FW,Alavés,La Liga,21,2003,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1487,Marco de las Sías,es,DF,Rayo Vallecano,La Liga,18,2005,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1488,Juanmi Latasa,es,FW,Valladolid,La Liga,23,2001,0,0,0,0,13,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1489,Toni Lato,es,DF,Mallorca,La Liga,27,1997,0,0,0,0,5,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1490,Roméo Lavia,be,MF,Chelsea,Premier League,20,2004,0,0,0,0,9,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1491,Valentino Lazaro,at,DF,Torino,it Serie A,28,1996,0,0,0,0,16,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1492,Darko Lazović,rs,FW,Hellas Verona,it Serie A,34,1990,0,0,0,0,16,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1493,Manuel Lazzari,it,DF,Lazio,it Serie A,31,1993,0,0,0,0,13,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1494,Julien Le Cardinal,fr,DF,Brest,Ligue 1,27,1997,0,0,0,0,9,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1495,Jérémy Le Douaron,fr,FW,Brest,Ligue 1,26,1998,0,0,0,0,2,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1496,Enzo Le Fée,fr,MF,Roma,it Serie A,24,2000,0,0,0,0,6,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1497,Raphael Le Guen,fr,DF,Brest,Ligue 1,18,2006,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1498,Robin Le Normand,es,DF,Atlético Madrid,La Liga,28,1996,0,0,0,0,8,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1499,Nicola Leali,it,GK,Genoa,it Serie A,31,1993,0,0,0,0,9,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1500,Rafael Leão,pt,FW,Milan,it Serie A,25,1999,0,0,0,0,14,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1501,Benjamin Lecomte,fr,GK,Montpellier,Ligue 1,33,1991,0,0,0,0,12,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1502,Pierre Lees-Melou,fr,MF,Brest,Ligue 1,31,1993,0,0,0,0,6,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1503,Jordan Lefort,fr,DF,Angers,Ligue 1,31,1993,0,0,0,0,15,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1504,Diogo Leite,pt,DF,Union Berlin,Bundesliga,25,1999,0,0,0,0,13,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1505,Maxim Leitsch,de,DF,Mainz 05,Bundesliga,26,1998,0,0,0,0,9,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1506,Florian Lejeune,fr,DF,Rayo Vallecano,La Liga,33,1991,0,0,0,0,17,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1507,Youssef Lekhedim,es,DF,Real Madrid,La Liga,19,2005,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1508,Iñigo Lekue,es,DF,Athletic Club,La Liga,31,1993,0,0,0,0,7,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1509,Nunzio Lella,it,MF,Venezia,it Serie A,24,2000,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1510,Thomas Lemar,fr,MF,Atlético Madrid,La Liga,29,1995,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1511,Félix Lemaréchal,fr,MF,Strasbourg,Ligue 1,21,2003,0,0,0,0,8,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1512,Mario Lemina,ga,MF,Wolves,Premier League,31,1993,0,0,0,0,16,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1513,Ruben Lendinez,es,DF,Valencia,La Liga,21,2003,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1514,Clément Lenglet,fr,DF,Atlético Madrid,La Liga,29,1995,0,0,0,0,8,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1515,Bernd Leno,de,GK,Fulham,Premier League,32,1992,0,0,0,0,16,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1516,Christopher Lenz,de,DF,Hoffenheim,Bundesliga,30,1994,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1517,Donovan Léon,gf,GK,Auxerre,Ligue 1,32,1992,0,0,0,0,15,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1518,Giovanni Leoni,it,DF,Parma,it Serie A,17,2006,0,0,0,0,4,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1519,Esteban Lepaul,fr,FW,Angers,Ligue 1,24,2000,0,0,0,0,11,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1520,Johann Lepenant,fr,MF,Nantes,Ligue 1,22,2002,0,0,0,0,12,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1521,Jefferson Lerma,co,MF,Crystal Palace,Premier League,30,1994,0,0,0,0,12,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1522,Louis Leroux,fr,MF,Nantes,Ligue 1,18,2006,0,0,0,0,2,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1523,Jiří Letáček,,GK,Getafe,La Liga,25,1999,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1524,Robert Lewandowski,pl,FW,Barcelona,La Liga,36,1988,0,0,0,0,17,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1525,Jamie Leweling,de,FW,Stuttgart,Bundesliga,23,2001,0,0,0,0,9,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1526,Rico Lewis,eng,DF,Manchester City,Premier League,20,2004,0,0,0,0,14,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1527,Keane Lewis-Potter,eng,DF,Brentford,Premier League,23,2001,0,0,0,0,16,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1528,Myles Lewis-Skelly,eng,DF,Arsenal,Premier League,18,2006,0,0,0,0,3,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1529,Ben Lhassine Kone,ci,MF,Como,it Serie A,24,2000,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1530,Mattia Liberali,it,MF,Milan,it Serie A,17,2007,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1531,Yann Liénard,fr,GK,Monaco,Ligue 1,21,2003,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1532,Philipp Lienhart,at,DF,Freiburg,Bundesliga,28,1996,0,0,0,0,14,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1533,Matthijs de Ligt,nl,DF,Manchester Utd,Premier League,25,1999,0,0,0,0,16,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1534,Pedro Lima,br,DF,Wolves,Premier League,18,2006,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1535,Victor Lindelöf,se,DF,Manchester Utd,Premier League,30,1994,0,0,0,0,5,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1536,Jesper Lindstrøm,dk,FW,Everton,Premier League,24,2000,0,0,0,0,11,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1537,Karol Linetty,pl,MF,Torino,it Serie A,29,1995,0,0,0,0,14,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1538,Samuel Lino,br,MF,Atlético Madrid,La Liga,24,1999,0,0,0,0,14,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
